state,year,p_101,p_102,p_104,p_106,p_110,p_112,p_114,p_118,p_120,p_122,p_124,p_128,p_130,p_136,p_138,p_140,p_142,p_146,p_154,p_157,p_159,p_160,p_161,p_163,p_165,p_199,p_201,p_202,p_206,p_216,p_217,p_223,p_224,p_226,p_227,p_228,p_297,p_309,p_311,p_313,p_314,p_315,p_316,p_317,p_319,p_324,p_325,p_326,p_327,p_328,p_329,p_330,p_332,p_333,p_336,p_338,p_340,p_342,p_344,p_345,p_348,p_350,p_351,p_353,p_355,p_356,p_359,p_360,p_362,p_366,p_367,p_368,p_372,p_373,p_374,p_376,p_378,p_379,p_380,p_381,p_382,p_383,p_384,p_386,p_388,p_390,p_391,p_393,p_394,p_395,p_396,p_400,p_402,p_410,p_412,p_420,p_422,p_428,p_430,p_436,p_441,p_442,p_443,p_447,p_449,p_460,p_462,p_464,p_466,p_468,p_472,p_484,p_490,p_500,p_511,p_512,p_516,p_520,p_521,p_522,p_527,p_528,p_533,p_548,p_550,p_554,p_558,p_560,p_561,p_568,p_570,p_572,p_574,p_575,p_576,p_578,p_580,p_582,p_584,p_585,p_587,p_590,p_591,p_592,p_595,p_600,p_601,p_603,p_605,p_606,p_607,p_608,p_610,p_612,p_614,p_620,p_629,p_632,p_633,p_634,p_635,p_636,p_638,p_642,p_643,p_644,p_645,p_646,p_647,p_649,p_650,p_654,p_655,p_656,p_657,p_658,p_659,p_660,p_666,p_670,p_672,p_710,p_713,p_717,p_734,p_747,p_755,p_756,p_770,p_775,p_798,p_800,p_801,p_805,p_808,p_809,p_810,p_812,p_815,p_817,p_821,p_823,p_911,p_912,p_913
Delaware,2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9025.636539689265,0.0,0.0,0.0,0.0,0.0,-25940.696146316328,0.0,0.0,0.0,0.0,0.0,5351.080110028102,0.0,0.0,0.0,103933.61303422437,0.0,17514.989404588996,53574.928346760804,0.0,0.0,0.0,21545.873216101987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5800281.963673523,0.0,133655.28662222042,429.59887400185426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5995.801078626384,0.0,15218.945601394662,0.0,0.0,388226.5205939794,0.0,-38426.62009894912,0.0,68061.84870557021,0.0,0.0,0.0,-3056.2289588258373,0.0,-127877.81528225273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12040.384908737149,0.0,0.0,0.0,0.0,-1358242.773257827,0.0,0.0,-37391.47756519544,0.0,0.0,0.0,0.0,0.0,0.0,-17202.750115921106,0.0,19341.162828289904,0.0,-241526.28461262363,-39041.29813737277,0.0,0.0,0.0,0.0,-19340.974681555595,25253.785591776017,0.0,0.0,0.0,5064.3007938495575,0.0,196491.3121012617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32347.139698121784,-1920472.9546149583,82420.83173570537,0.0,38345.17408659565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37830.43298708754,5986.743741406426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11882.151864257816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30405.392874403122,4586.309942062595,77333.84441609262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284527.9722327092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11562.797041629557,0.0,0.0,0.0,0.0,0.0,-29994.93944191122,0.0,0.0,0.0,0.0,0.0,6855.300786118947,0.0,0.0,0.0,133149.97430190956,0.0,22438.55785472694,68635.16166082729,0.0,0.0,0.0,27602.547253808094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6706801.747535325,0.0,171226.58839160018,550.3616911175832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7681.256681373896,0.0,19497.082383353525,0.0,0.0,497359.32131394604,0.0,-43485.71595106457,0.0,87194.44212050014,0.0,0.0,0.0,-3362.3980687973853,0.0,-146938.8455757625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12975.771515183544,0.0,0.0,0.0,0.0,-1556605.900262553,0.0,0.0,-42523.6710440614,0.0,0.0,0.0,0.0,0.0,0.0,-19613.419925560032,0.0,24778.079568039684,0.0,-278979.14193010837,-45032.85404177149,0.0,0.0,0.0,0.0,-22201.29252847138,32352.776011583977,0.0,0.0,0.0,6487.906086129842,0.0,263409.62521443237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35148.32059862773,-2210844.8801540476,105589.82130196353,0.0,49124.23223997041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43508.93371613038,7669.6532724008575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15222.295936698982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34641.89186063605,5875.549142365904,99072.8513717684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364510.4897727794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12477.838534132621,0.0,0.0,0.0,0.0,0.0,-19059.78919841424,0.0,0.0,0.0,0.0,0.0,7397.806603725483,0.0,0.0,0.0,143687.02262795996,0.0,24214.271066252084,74066.72121672,0.0,0.0,0.0,29786.921496915194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4261726.473931978,0.0,184776.89394776965,593.9154940117814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8289.125915151686,0.0,21040.016960453446,0.0,0.0,536718.6920654103,0.0,-23321.545758018037,0.0,94094.72171276994,0.0,0.0,0.0,-1355.615870288375,0.0,-89157.97217682729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3935.265055339274,0.0,0.0,0.0,0.0,-925748.3225552524,0.0,0.0,-23779.894949372487,0.0,0.0,0.0,0.0,0.0,0.0,-11197.302752776744,0.0,26738.93478565433,0.0,-175929.11896676003,-28113.674338327204,0.0,0.0,0.0,0.0,-13367.574307915194,34913.06763840001,0.0,0.0,0.0,7001.337503017821,0.0,332278.6465433906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12068.003234153613,-1360320.657069642,113945.85032585997,0.0,53011.761410039966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26581.478127244303,8276.60425079229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16426.938061185967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19664.851532430665,6340.520657229397,106913.14896234008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393356.64363969024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15014.999036072913,0.0,0.0,0.0,0.0,0.0,-9029.17132365556,0.0,0.0,0.0,0.0,0.0,8902.027279816335,0.0,0.0,0.0,172903.38389564515,0.0,29137.83951639,89126.95453078643,0.0,0.0,0.0,35843.5955346213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2018902.626210149,0.0,222348.19571714965,714.678311127509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9974.581517899198,0.0,25318.15374241231,0.0,0.0,645851.4927853765,0.0,-3398.77023877755,0.0,113227.31512769987,0.0,0.0,0.0,743.6125487087702,0.0,-34762.77694252026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5783.721055916627,0.0,0.0,0.0,0.0,-326102.6389944933,0.0,0.0,-5514.003511276169,0.0,0.0,0.0,0.0,0.0,0.0,-3058.486364871911,0.0,32175.851525404054,0.0,-80958.5491233687,-12427.983499831083,0.0,0.0,0.0,0.0,-5019.718610691694,42012.05805820797,0.0,0.0,0.0,8424.942795298113,0.0,450020.771864573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12500.603678971966,-565415.6759288026,137114.83989211824,0.0,63790.81956341484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10701.603502905265,9959.513781786729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19767.08213362709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5149.738444723684,7629.759857532714,128652.15591801587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473339.1611797605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17552.15953801322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10406.24795590718,0.0,0.0,0.0,202119.74516333034,0.0,34061.40796652791,104187.18784485286,0.0,0.0,0.0,41900.26957232738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259919.49748652987,835.4411282432375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11660.037120646703,0.0,29596.290524371172,0.0,0.0,754984.2935053436,0.0,14747.771306811483,0.0,132359.9085426298,0.0,0.0,0.0,2671.814996609519,0.0,14409.61326572641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14745.171492290014,0.0,0.0,0.0,0.0,216803.88601688435,0.0,0.0,11088.26262309117,0.0,0.0,0.0,0.0,0.0,0.0,4330.251875959868,0.0,37612.76826515372,0.0,4596.59355950154,1716.4352078628763,0.0,0.0,0.0,0.0,2531.225664815478,49111.04847801599,0.0,0.0,0.0,9848.548087578405,0.0,564149.2775104153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35123.19356865127,152325.1214802072,160283.8294583764,0.0,74569.8777167896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3645.450855482308,11642.423312781153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23107.22620606824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8032.117821212356,8918.999057836016,150391.16287369165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553321.6787198307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,2033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18799.94339142648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11146.028616279727,0.0,0.0,0.0,216488.44742612634,0.0,36482.83507315314,111593.85996652482,0.0,0.0,0.0,44878.961722018896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278397.18688130705,894.8326776444155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12488.94971216187,0.0,31700.292220416508,0.0,0.0,808656.1627118839,0.0,15796.191067959211,0.0,141769.38071390684,0.0,0.0,0.0,2861.754451344792,0.0,15433.99335570696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15793.406432500211,0.0,0.0,0.0,0.0,232216.4845488905,0.0,0.0,11876.527738476798,0.0,0.0,0.0,0.0,0.0,0.0,4638.089687047064,0.0,40286.66174371919,0.0,4923.365613494541,1838.456668137489,0.0,0.0,0.0,0.0,2711.1706172905124,52602.355241856014,0.0,0.0,0.0,10548.681837880184,0.0,604254.6763855633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37620.10306405302,163153.92158543528,171678.4144909624,0.0,79871.05385779357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3904.6061295687214,12470.083737860383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24749.920012186834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8603.121457791436,9553.051123558951,161082.4777699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592657.3430838003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2025,0.0,0.0,0.0,5498.1160144882815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3855.715856719151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380793.7847639518,-2097792.981420841,0.0,0.0,0.0,0.0,173662.292807905,283646.81047794735,3658.37263739248,3938.793511330856,-42155.16956683167,0.0,0.0,0.0,-199601.2586577852,76620.37977783871,-1991355.9356008526,10160.786634057498,0.0,20469.36918246909,0.0,0.0,8536.881556924593,0.0,0.0,0.0,0.0,0.0,1196.349317967357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-269.76821129102973,0.0,209165.26604098687,628.0691171054268,-165344.0082814966,254.30780678039355,0.0,0.0,0.0,0.0,-24206.02934507525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.17458688264105,0.0,48750.23040717631,0.0,144442.14923344296,223680.65276200743,0.0,0.0,8455.29135157475,0.0,0.0,8260.42963773389,57184.719960589195,0.0,0.0,-221652.88513435493,-206383.4930040529,292535.26894396683,0.0,-215170.08571581705,60421.16364867613,0.0,0.0,0.0,0.0,-236971.84218699625,53307.74908789364,0.0,0.0,0.0,40283.1386026892,0.0,62721.1683913318,0.0,0.0,0.0,0.0,0.0,-21864.964307167727,0.0,0.0,0.0,0.0,0.0,12393.03140409771,58437.056387461256,0.0,0.0,32800.155567226466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-155727.24774425942,39707.55995434587,11698.057626047987,0.0,0.0,0.0,0.0,0.0,0.0,1364.8840921651608,56541.97633140208,0.0,0.0,-2544.5112379972124,0.0,0.0,1027.5447315602796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8698.34989087237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.59047729109443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15530.027353813231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2026,0.0,0.0,0.0,6341.385341863788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4447.083319406149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439197.7394823497,-4897491.621884004,0.0,0.0,0.0,0.0,200297.61379071278,327150.92251444235,4219.4727351520705,4542.90294558405,-96136.08033291118,0.0,0.0,0.0,-413922.3741487404,47326.31728223525,-4491912.26631141,11719.189492041784,0.0,-18055.788859126857,0.0,0.0,9846.219219029605,0.0,0.0,0.0,0.0,0.0,1379.8384771648089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2021.2125121082317,0.0,130086.10172657203,724.3987362933749,-490481.2078729416,293.31207162401233,0.0,0.0,0.0,0.0,-106919.5361957287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.2627137051322,0.0,42618.26432792004,0.0,166595.85310360324,257987.50134513807,0.0,0.0,9752.115178503358,0.0,0.0,9527.366698736005,65955.38253123162,0.0,0.0,-506262.5002273205,-656097.5617563473,326498.98255907325,0.0,-580575.7332736491,69688.21328804363,0.0,0.0,0.0,0.0,-691193.4837202029,61483.784224073635,0.0,0.0,0.0,46461.53409389919,0.0,72340.97949429671,0.0,0.0,0.0,0.0,0.0,-54506.57346808401,0.0,0.0,0.0,0.0,0.0,14293.803091842768,-12642.433620442636,0.0,0.0,-7949.701777240494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-578968.2794177709,45797.67651176086,13492.238243540021,0.0,0.0,0.0,0.0,0.0,0.0,1574.2221431107428,65214.05859081959,0.0,0.0,-17212.784926982364,0.0,0.0,1185.1436167689117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74421.17816435802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.91417012715192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8850.945538766391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2027,0.0,0.0,0.0,7387.03930780942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5180.378973138002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511618.6433331622,-8787184.56749921,0.0,0.0,0.0,0.0,233325.41180939367,381096.02143969573,4915.236856373951,5291.998644058025,-171088.95185235364,0.0,0.0,0.0,-710674.6879054476,4076.677327850368,-7962953.279148302,13651.609035942296,0.0,-72856.41782698163,0.0,0.0,11469.797920039753,0.0,0.0,0.0,0.0,0.0,1607.3650345696424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4481.517073474188,0.0,13273.66569834482,843.8474640864324,-944228.217634262,341.6773600300994,0.0,0.0,0.0,0.0,-222812.8967298388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.5719909650197,0.0,32718.589769216138,0.0,194066.44590260158,300527.99358821893,0.0,0.0,11360.176723894881,0.0,0.0,11098.368654378603,76831.00411882834,0.0,0.0,-901460.6333706151,-1284275.8725262964,366774.38064777106,0.0,-1089760.1715060207,81179.3548408593,0.0,0.0,0.0,0.0,-1324930.1594982776,71622.06779293681,0.0,0.0,0.0,54122.74450299959,0.0,84269.5452619734,0.0,0.0,0.0,0.0,0.0,-99923.49762969973,0.0,0.0,0.0,0.0,0.0,16650.759984646633,-114285.2963304359,0.0,0.0,-66203.37451562635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1171164.440696532,53349.421042955364,15717.022209230112,0.0,0.0,0.0,0.0,0.0,0.0,1833.8013262832537,75967.44059249724,0.0,0.0,-37810.35370042085,0.0,0.0,1380.5662344276152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191737.95612840005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0755492438625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-959.8371356544667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2028,0.0,0.0,0.0,7319.577761619381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5133.069576123045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506946.326955691,-11963335.694736157,0.0,0.0,0.0,0.0,231194.586130769,377615.6924767764,4870.348848553185,5243.669889317767,-231968.84589091493,0.0,0.0,0.0,-945603.6029628408,-49900.695337874815,-10774966.899572402,13526.936807303588,0.0,-126944.63417996035,0.0,0.0,11365.05090707136,0.0,0.0,0.0,0.0,0.0,1592.6859018338419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6687.876730212793,0.0,-132928.09856927674,836.1410945513962,-1329557.949048128,338.55701884261,0.0,0.0,0.0,0.0,-324597.1343099229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.16494081922156,0.0,14535.530073474394,0.0,192294.14959298866,297783.4457015684,0.0,0.0,11256.430817740606,0.0,0.0,10997.01368949846,76129.3511131769,0.0,0.0,-1222572.181952742,-1821941.0415774523,349095.8006432387,0.0,-1516636.8394543184,80437.99086970987,0.0,0.0,0.0,0.0,-1861982.3951084642,70967.98498204246,0.0,0.0,0.0,53628.4728637028,0.0,83499.96037373622,0.0,0.0,0.0,0.0,0.0,-137499.89090948415,0.0,0.0,0.0,0.0,0.0,16498.69824962702,-218429.08185424516,0.0,0.0,-125761.29064177792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1685283.1591387903,52862.211718362174,15573.48775983075,0.0,0.0,0.0,0.0,0.0,0.0,1817.0542822076095,75273.67401174386,0.0,0.0,-56228.50069476527,0.0,0.0,1367.9583236109247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300971.6550298587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.12965381697813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12858.56777732959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2029,0.0,0.0,0.0,9377.154920415604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6576.006185079292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649451.9764685798,-13734278.666051498,0.0,0.0,0.0,0.0,296184.7693288191,483765.72584582446,6239.433087086574,6717.696908895574,-266649.2132832289,0.0,0.0,0.0,-1093390.9655678675,-37557.262399534695,-12393555.599137522,17329.439780785237,0.0,-135861.03636856982,0.0,0.0,14559.834802607555,0.0,0.0,0.0,0.0,0.0,2040.399450275616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7469.202050628664,0.0,-98877.60970778298,1071.1853653699918,-1510704.9062899877,433.72742506103987,0.0,0.0,0.0,0.0,-365087.1934768781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.5799702660988,0.0,27364.99737410643,0.0,246349.18703617924,381492.15624440555,0.0,0.0,14420.680955446456,0.0,0.0,14088.340118343636,97529.76778554462,0.0,0.0,-1405231.3981687245,-2065506.276003303,454234.0526104518,0.0,-1729411.131450551,103049.59198976669,0.0,0.0,0.0,0.0,-2116921.6398334685,90917.51071432151,0.0,0.0,0.0,68703.75786225521,0.0,106972.29946497071,0.0,0.0,0.0,0.0,0.0,-157335.06278770848,0.0,0.0,0.0,0.0,0.0,21136.581167724944,-228405.65400014515,0.0,0.0,-131700.66841627494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1902449.6920487168,67722.09611845482,19951.288466511265,0.0,0.0,0.0,0.0,0.0,0.0,2327.8391265148202,96433.55472472252,0.0,0.0,-62861.400184176484,0.0,0.0,1752.4996035199893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-331317.2223118027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.47946433695824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10651.727730271523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2030,0.0,0.0,0.0,10119.231928506051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7096.409552243844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700847.4566207714,-8277302.738872174,0.0,0.0,0.0,0.0,319623.8517936901,522049.34443794005,6733.201173115005,7249.3132110383885,-162270.6169517261,0.0,0.0,0.0,-694777.242525624,67865.39598663384,-7577354.0295926435,18700.834295811394,0.0,-36583.19604080985,0.0,0.0,15712.051945259955,0.0,0.0,0.0,0.0,0.0,2201.8699103693707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3544.279801521261,0.0,186852.08034308162,1155.955430255387,-838593.5708162864,468.05117812342405,0.0,0.0,0.0,0.0,-185350.54760889802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0575218698914,0.0,65469.68869630853,0.0,265844.44644192,411682.18299755966,0.0,0.0,15561.88592314365,0.0,0.0,15203.24473202553,105247.95084771002,0.0,0.0,-854607.0444036121,-1124935.5562485205,518975.40037570987,0.0,-988446.5014883403,111204.5956724101,0.0,0.0,0.0,0.0,-1180905.3898356855,98112.42163415998,0.0,0.0,0.0,74140.74589452008,0.0,115437.73323557992,0.0,0.0,0.0,0.0,0.0,-92441.02305733171,0.0,0.0,0.0,0.0,0.0,22809.260252940614,-35102.57349501015,0.0,0.0,-21224.112137848046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-998368.5383743537,73081.39868898003,21530.167409904243,0.0,0.0,0.0,0.0,0.0,0.0,2512.056611346925,104064.98711301002,0.0,0.0,-30130.166404585325,0.0,0.0,1891.1866225035847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134508.43613708182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.88431403268896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12433.906923001108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
