,Pay_year,State,practice_code,payments,StatutoryCategory
452,2022,Michigan,315,114.33,Land Management (6(A)(ii))
453,2022,Minnesota,315,3202.6,Land Management (6(A)(ii))
454,2022,Mississippi,315,3529.03,Land Management (6(A)(ii))
455,2022,Missouri,315,19783.43,Land Management (6(A)(ii))
456,2022,Montana,315,37028.56,Land Management (6(A)(ii))
457,2022,Nebraska,315,71459.1,Land Management (6(A)(ii))
458,2022,New Mexico,315,4453.07,Land Management (6(A)(ii))
459,2022,New York,315,2580.17,Land Management (6(A)(ii))
460,2022,North Dakota,315,420.83,Land Management (6(A)(ii))
461,2022,Oklahoma,315,30445.13,Land Management (6(A)(ii))
462,2022,Oregon,315,19771.05,Land Management (6(A)(ii))
463,2022,Pennsylvania,315,4636.27,Land Management (6(A)(ii))
464,2022,South Carolina,315,11634.25,Land Management (6(A)(ii))
465,2022,South Dakota,315,12971.49,Land Management (6(A)(ii))
466,2022,Tennessee,315,1007.37,Land Management (6(A)(ii))
467,2022,Texas,315,10314.58,Land Management (6(A)(ii))
468,2022,Utah,315,6711.66,Land Management (6(A)(ii))
469,2022,Vermont,315,40.72,Land Management (6(A)(ii))
470,2022,Virginia,315,2835.63,Land Management (6(A)(ii))
471,2022,Washington,315,304.15,Land Management (6(A)(ii))
472,2022,West Virginia,315,168.34,Land Management (6(A)(ii))
473,2022,Wisconsin,315,2505.63,Land Management (6(A)(ii))
474,2022,Wyoming,315,4554.96,Land Management (6(A)(ii))
475,2019,Iowa,319,195.0,Structural (6(A)(i))
476,2019,Montana,319,278.46,Structural (6(A)(i))
477,2019,New Jersey,319,72.5,Structural (6(A)(i))
478,2019,New York,319,42.0,Structural (6(A)(i))
479,2019,Ohio,319,455.0,Structural (6(A)(i))
480,2018,Montana,319,1950.0,Structural (6(A)(i))
481,2018,Wisconsin,319,45.63,Structural (6(A)(i))
482,2020,Idaho,319,3124.41,Structural (6(A)(i))
483,2020,Indiana,319,182.27,Structural (6(A)(i))
484,2020,Iowa,319,65.0,Structural (6(A)(i))
485,2020,Montana,319,1494.0,Structural (6(A)(i))
486,2020,New Jersey,319,72.5,Structural (6(A)(i))
487,2020,North Dakota,319,1213.0,Structural (6(A)(i))
488,2020,Ohio,319,1562.2,Structural (6(A)(i))
489,2020,Utah,319,524.61,Structural (6(A)(i))
490,2020,Washington,319,4701.86,Structural (6(A)(i))
491,2020,Wisconsin,319,1471.86,Structural (6(A)(i))
492,2020,California,319,126.0,Structural (6(A)(i))
493,2020,Idaho,319,302.4,Structural (6(A)(i))
494,2021,Idaho,319,5791.0,Structural (6(A)(i))
495,2021,Montana,319,239.0,Structural (6(A)(i))
496,2021,New Jersey,319,243.6,Structural (6(A)(i))
497,2021,New York,319,800.0,Structural (6(A)(i))
498,2021,North Dakota,319,2145.0,Structural (6(A)(i))
499,2021,Ohio,319,197.6,Structural (6(A)(i))
500,2021,Utah,319,944.83,Structural (6(A)(i))
501,2021,Washington,319,539.0,Structural (6(A)(i))
502,2021,Wisconsin,319,1320.0,Structural (6(A)(i))
503,2021,Indiana,319,329.0,Structural (6(A)(i))
504,2021,Kansas,319,187.5,Structural (6(A)(i))
505,2021,Wisconsin,319,680.0,Structural (6(A)(i))
506,2022,Kansas,319,102.0,Structural (6(A)(i))
507,2022,Montana,319,1986.0,Structural (6(A)(i))
508,2022,New York,319,760.0,Structural (6(A)(i))
509,2022,Utah,319,186.9,Structural (6(A)(i))
510,2022,Washington,319,1730.84,Structural (6(A)(i))
511,2022,Utah,319,4811.82,Structural (6(A)(i))
512,2019,Arkansas,324,782.25,Soil remediation (6(A)(vi))
513,2019,Michigan,324,234.0,Soil remediation (6(A)(vi))
514,2019,New York,324,153.6,Soil remediation (6(A)(vi))
515,2019,Washington,324,99.18,Soil remediation (6(A)(vi))
516,2018,Michigan,324,234.0,Soil remediation (6(A)(vi))
517,2018,New York,324,113.15,Soil remediation (6(A)(vi))
518,2020,Arkansas,324,3394.28,Soil remediation (6(A)(vi))
519,2020,Colorado,324,445.28,Soil remediation (6(A)(vi))
520,2020,New York,324,76.8,Soil remediation (6(A)(vi))
521,2020,Oklahoma,324,394.71,Soil remediation (6(A)(vi))
522,2020,Oregon,324,1155.0,Soil remediation (6(A)(vi))
523,2020,Washington,324,1697.33,Soil remediation (6(A)(vi))
524,2021,Colorado,324,321.42,Soil remediation (6(A)(vi))
525,2021,Michigan,324,527.52,Soil remediation (6(A)(vi))
526,2021,Washington,324,2645.21,Soil remediation (6(A)(vi))
527,2022,Arkansas,324,1289.15,Soil remediation (6(A)(vi))
528,2022,Michigan,324,394.56,Soil remediation (6(A)(vi))
529,2022,Washington,324,557.28,Soil remediation (6(A)(vi))
530,2022,Washington,324,2401.62,Soil remediation (6(A)(vi))
531,2019,Georgia,327,10856.57,Vegetative (6(A)(iii))
532,2019,Idaho,327,7.88,Vegetative (6(A)(iii))
533,2019,Illinois,327,487.41,Vegetative (6(A)(iii))
534,2019,Indiana,327,786.04,Vegetative (6(A)(iii))
535,2019,Iowa,327,1315.25,Vegetative (6(A)(iii))
536,2019,Kansas,327,529.71,Vegetative (6(A)(iii))
537,2019,Kentucky,327,4.8,Vegetative (6(A)(iii))
538,2019,Massachusetts,327,136.55,Vegetative (6(A)(iii))
539,2019,Michigan,327,125.24,Vegetative (6(A)(iii))
540,2019,Minnesota,327,299.63,Vegetative (6(A)(iii))
541,2019,Mississippi,327,60.32,Vegetative (6(A)(iii))
542,2019,Missouri,327,1122.08,Vegetative (6(A)(iii))
543,2019,Montana,327,2502.08,Vegetative (6(A)(iii))
544,2019,Nebraska,327,993.43,Vegetative (6(A)(iii))
545,2019,New York,327,276.06,Vegetative (6(A)(iii))
546,2019,North Carolina,327,15.1,Vegetative (6(A)(iii))
547,2019,North Dakota,327,5466.4,Vegetative (6(A)(iii))
548,2019,Ohio,327,15.86,Vegetative (6(A)(iii))
549,2019,Oklahoma,327,1565.09,Vegetative (6(A)(iii))
550,2019,Oregon,327,5.0,Vegetative (6(A)(iii))
551,2019,Pennsylvania,327,76.82,Vegetative (6(A)(iii))
552,2019,South Carolina,327,713.2,Vegetative (6(A)(iii))
553,2019,South Dakota,327,6075.51,Vegetative (6(A)(iii))
554,2019,Tennessee,327,58.77,Vegetative (6(A)(iii))
555,2019,Texas,327,14758.39,Vegetative (6(A)(iii))
556,2019,Utah,327,61.09,Vegetative (6(A)(iii))
557,2019,Washington,327,627.6,Vegetative (6(A)(iii))
558,2019,Wisconsin,327,15334.33,Vegetative (6(A)(iii))
559,2018,Arkansas,327,24.8,Vegetative (6(A)(iii))
560,2018,Iowa,327,218.95,Vegetative (6(A)(iii))
561,2018,Louisiana,327,51.0,Vegetative (6(A)(iii))
562,2018,Michigan,327,183.28,Vegetative (6(A)(iii))
563,2018,Mississippi,327,73.16,Vegetative (6(A)(iii))
564,2018,Missouri,327,12.1,Vegetative (6(A)(iii))
565,2018,Nebraska,327,560.9,Vegetative (6(A)(iii))
566,2018,Ohio,327,37.42,Vegetative (6(A)(iii))
567,2018,South Carolina,327,666.79,Vegetative (6(A)(iii))
568,2018,South Dakota,327,4436.86,Vegetative (6(A)(iii))
569,2018,Wisconsin,327,6180.86,Vegetative (6(A)(iii))
570,2020,Arkansas,327,341.04,Vegetative (6(A)(iii))
571,2020,Colorado,327,2901.88,Vegetative (6(A)(iii))
572,2020,Georgia,327,19684.25,Vegetative (6(A)(iii))
573,2020,Idaho,327,290.17,Vegetative (6(A)(iii))
574,2020,Illinois,327,675.72,Vegetative (6(A)(iii))
575,2020,Indiana,327,663.55,Vegetative (6(A)(iii))
576,2020,Iowa,327,7343.88,Vegetative (6(A)(iii))
577,2020,Kansas,327,28396.9,Vegetative (6(A)(iii))
578,2020,Kentucky,327,1960.89,Vegetative (6(A)(iii))
579,2020,Louisiana,327,103.95,Vegetative (6(A)(iii))
580,2020,Michigan,327,244.25,Vegetative (6(A)(iii))
581,2020,Minnesota,327,516.81,Vegetative (6(A)(iii))
582,2020,Mississippi,327,266.21,Vegetative (6(A)(iii))
583,2020,Missouri,327,1684.34,Vegetative (6(A)(iii))
584,2020,Montana,327,63.56,Vegetative (6(A)(iii))
585,2020,Nebraska,327,3391.64,Vegetative (6(A)(iii))
586,2020,New York,327,463.64,Vegetative (6(A)(iii))
587,2020,North Carolina,327,479.37,Vegetative (6(A)(iii))
588,2020,North Dakota,327,11199.25,Vegetative (6(A)(iii))
589,2020,Ohio,327,65.63,Vegetative (6(A)(iii))
590,2020,Oklahoma,327,520.45,Vegetative (6(A)(iii))
591,2020,Pennsylvania,327,77.55,Vegetative (6(A)(iii))
592,2020,South Carolina,327,690.07,Vegetative (6(A)(iii))
593,2020,South Dakota,327,18990.43,Vegetative (6(A)(iii))
594,2020,Tennessee,327,252.88,Vegetative (6(A)(iii))
595,2020,Texas,327,7399.08,Vegetative (6(A)(iii))
596,2020,Utah,327,1190.79,Vegetative (6(A)(iii))
597,2020,Washington,327,2102.17,Vegetative (6(A)(iii))
598,2020,West Virginia,327,36.26,Vegetative (6(A)(iii))
599,2020,Wisconsin,327,15352.17,Vegetative (6(A)(iii))
600,2020,Puerto Rico,327,58.71,Vegetative (6(A)(iii))
601,2020,Arkansas,327,11.9,Vegetative (6(A)(iii))
602,2020,Connecticut,327,3.24,Vegetative (6(A)(iii))
603,2020,Georgia,327,54.8,Vegetative (6(A)(iii))
604,2020,Illinois,327,1337.29,Vegetative (6(A)(iii))
605,2020,Iowa,327,43.59,Vegetative (6(A)(iii))
606,2020,Kansas,327,19232.36,Vegetative (6(A)(iii))
607,2020,Michigan,327,104.66,Vegetative (6(A)(iii))
608,2020,Mississippi,327,1379.59,Vegetative (6(A)(iii))
609,2020,Missouri,327,101.29,Vegetative (6(A)(iii))
610,2020,Nebraska,327,203.92,Vegetative (6(A)(iii))
611,2020,North Carolina,327,613.59,Vegetative (6(A)(iii))
612,2020,Ohio,327,270.7,Vegetative (6(A)(iii))
613,2020,Oklahoma,327,28.28,Vegetative (6(A)(iii))
614,2020,Pennsylvania,327,45.1,Vegetative (6(A)(iii))
615,2020,South Carolina,327,1934.46,Vegetative (6(A)(iii))
616,2020,South Dakota,327,102.45,Vegetative (6(A)(iii))
617,2020,Tennessee,327,702.0,Vegetative (6(A)(iii))
618,2020,Utah,327,33.44,Vegetative (6(A)(iii))
619,2020,Wisconsin,327,6729.12,Vegetative (6(A)(iii))
620,2021,Colorado,327,51.79,Vegetative (6(A)(iii))
621,2021,Delaware,327,26.91,Vegetative (6(A)(iii))
622,2021,Georgia,327,9769.7,Vegetative (6(A)(iii))
623,2021,Idaho,327,13.5,Vegetative (6(A)(iii))
624,2021,Illinois,327,378.96,Vegetative (6(A)(iii))
625,2021,Indiana,327,36.88,Vegetative (6(A)(iii))
626,2021,Iowa,327,1062.25,Vegetative (6(A)(iii))
627,2021,Kansas,327,5545.73,Vegetative (6(A)(iii))
628,2021,Michigan,327,85.71,Vegetative (6(A)(iii))
629,2021,Minnesota,327,138.32,Vegetative (6(A)(iii))
630,2021,Missouri,327,518.68,Vegetative (6(A)(iii))
631,2021,Montana,327,2720.91,Vegetative (6(A)(iii))
632,2021,Nebraska,327,1964.43,Vegetative (6(A)(iii))
633,2021,New Mexico,327,1.66,Vegetative (6(A)(iii))
634,2021,New York,327,69.41,Vegetative (6(A)(iii))
635,2021,North Carolina,327,36.24,Vegetative (6(A)(iii))
636,2021,North Dakota,327,7105.43,Vegetative (6(A)(iii))
637,2021,Oklahoma,327,1805.82,Vegetative (6(A)(iii))
638,2021,Pennsylvania,327,24.6,Vegetative (6(A)(iii))
639,2021,South Carolina,327,104.82,Vegetative (6(A)(iii))
640,2021,South Dakota,327,4723.99,Vegetative (6(A)(iii))
641,2021,Tennessee,327,135.5,Vegetative (6(A)(iii))
642,2021,Texas,327,8116.18,Vegetative (6(A)(iii))
643,2021,Washington,327,653.78,Vegetative (6(A)(iii))
644,2021,Wisconsin,327,6298.23,Vegetative (6(A)(iii))
645,2021,Puerto Rico,327,203.53,Vegetative (6(A)(iii))
646,2021,Alabama,327,221.04,Vegetative (6(A)(iii))
647,2021,Arkansas,327,96.22,Vegetative (6(A)(iii))
648,2021,Florida,327,566.44,Vegetative (6(A)(iii))
649,2021,Georgia,327,4420.33,Vegetative (6(A)(iii))
650,2021,Idaho,327,221.37,Vegetative (6(A)(iii))
651,2021,Illinois,327,2301.22,Vegetative (6(A)(iii))
652,2021,Iowa,327,2406.46,Vegetative (6(A)(iii))
653,2021,Kansas,327,37972.43,Vegetative (6(A)(iii))
654,2021,Kentucky,327,9609.66,Vegetative (6(A)(iii))
655,2021,Maine,327,9.86,Vegetative (6(A)(iii))
656,2021,Michigan,327,532.44,Vegetative (6(A)(iii))
657,2021,Minnesota,327,694.83,Vegetative (6(A)(iii))
658,2021,Mississippi,327,7749.18,Vegetative (6(A)(iii))
659,2021,Missouri,327,57432.88,Vegetative (6(A)(iii))
660,2021,Montana,327,2403.66,Vegetative (6(A)(iii))
661,2021,Nebraska,327,1109.2,Vegetative (6(A)(iii))
662,2021,New York,327,57.59,Vegetative (6(A)(iii))
663,2021,North Carolina,327,93.84,Vegetative (6(A)(iii))
664,2021,North Dakota,327,3477.64,Vegetative (6(A)(iii))
665,2021,Ohio,327,1293.62,Vegetative (6(A)(iii))
666,2021,Oklahoma,327,656.55,Vegetative (6(A)(iii))
667,2021,Oregon,327,230.84,Vegetative (6(A)(iii))
668,2021,Pennsylvania,327,7751.29,Vegetative (6(A)(iii))
669,2021,South Carolina,327,926.48,Vegetative (6(A)(iii))
670,2021,South Dakota,327,6378.17,Vegetative (6(A)(iii))
671,2021,Tennessee,327,10678.64,Vegetative (6(A)(iii))
672,2021,Utah,327,240.46,Vegetative (6(A)(iii))
673,2021,Virginia,327,929.27,Vegetative (6(A)(iii))
674,2021,Washington,327,42.57,Vegetative (6(A)(iii))
675,2021,Wisconsin,327,62872.26,Vegetative (6(A)(iii))
676,2022,Colorado,327,1560.43,Vegetative (6(A)(iii))
677,2022,Hawaii,327,10.82,Vegetative (6(A)(iii))
678,2022,Illinois,327,22.86,Vegetative (6(A)(iii))
679,2022,Iowa,327,923.24,Vegetative (6(A)(iii))
680,2022,Kansas,327,10685.34,Vegetative (6(A)(iii))
681,2022,Missouri,327,73.72,Vegetative (6(A)(iii))
682,2022,Montana,327,43.0,Vegetative (6(A)(iii))
683,2022,Nebraska,327,218.92,Vegetative (6(A)(iii))
684,2022,New York,327,1.78,Vegetative (6(A)(iii))
685,2022,North Dakota,327,574.77,Vegetative (6(A)(iii))
686,2022,Oklahoma,327,295.3,Vegetative (6(A)(iii))
687,2022,Pennsylvania,327,6.15,Vegetative (6(A)(iii))
688,2022,South Dakota,327,2263.34,Vegetative (6(A)(iii))
689,2022,Texas,327,8116.18,Vegetative (6(A)(iii))
690,2022,Virginia,327,10.51,Vegetative (6(A)(iii))
691,2022,Washington,327,862.99,Vegetative (6(A)(iii))
692,2022,West Virginia,327,210.0,Vegetative (6(A)(iii))
693,2022,Wisconsin,327,63.04,Vegetative (6(A)(iii))
694,2022,Alabama,327,2476.02,Vegetative (6(A)(iii))
695,2022,Alaska,327,90.0,Vegetative (6(A)(iii))
696,2022,Arkansas,327,5412.63,Vegetative (6(A)(iii))
697,2022,Colorado,327,119.99,Vegetative (6(A)(iii))
698,2022,Florida,327,39.7,Vegetative (6(A)(iii))
699,2022,Georgia,327,1525.45,Vegetative (6(A)(iii))
700,2022,Hawaii,327,53.51,Vegetative (6(A)(iii))
701,2022,Idaho,327,11986.58,Vegetative (6(A)(iii))
702,2022,Illinois,327,49694.05,Vegetative (6(A)(iii))
703,2022,Indiana,327,371.44,Vegetative (6(A)(iii))
704,2022,Iowa,327,8051.29,Vegetative (6(A)(iii))
705,2022,Kansas,327,122338.08,Vegetative (6(A)(iii))
706,2022,Kentucky,327,7301.23,Vegetative (6(A)(iii))
707,2022,Louisiana,327,1063.98,Vegetative (6(A)(iii))
708,2022,Maryland,327,454.85,Vegetative (6(A)(iii))
709,2022,Michigan,327,412.62,Vegetative (6(A)(iii))
710,2022,Minnesota,327,1162.93,Vegetative (6(A)(iii))
711,2022,Mississippi,327,8965.59,Vegetative (6(A)(iii))
712,2022,Missouri,327,10728.8,Vegetative (6(A)(iii))
713,2022,Montana,327,4136.88,Vegetative (6(A)(iii))
714,2022,Nebraska,327,8383.68,Vegetative (6(A)(iii))
715,2022,New York,327,855.12,Vegetative (6(A)(iii))
716,2022,North Carolina,327,364.23,Vegetative (6(A)(iii))
717,2022,North Dakota,327,10959.48,Vegetative (6(A)(iii))
718,2022,Ohio,327,368.73,Vegetative (6(A)(iii))
719,2022,Oklahoma,327,11855.96,Vegetative (6(A)(iii))
720,2022,Oregon,327,122.75,Vegetative (6(A)(iii))
721,2022,Pennsylvania,327,2970.24,Vegetative (6(A)(iii))
722,2022,Rhode Island,327,11.31,Vegetative (6(A)(iii))
723,2022,South Carolina,327,3984.34,Vegetative (6(A)(iii))
724,2022,South Dakota,327,10551.03,Vegetative (6(A)(iii))
725,2022,Tennessee,327,4753.31,Vegetative (6(A)(iii))
726,2022,Texas,327,224.92,Vegetative (6(A)(iii))
727,2022,Utah,327,178.77,Vegetative (6(A)(iii))
728,2022,Vermont,327,44.09,Vegetative (6(A)(iii))
729,2022,Virginia,327,74.31,Vegetative (6(A)(iii))
730,2022,Washington,327,993.17,Vegetative (6(A)(iii))
731,2022,West Virginia,327,82.53,Vegetative (6(A)(iii))
732,2022,Wisconsin,327,67590.44,Vegetative (6(A)(iii))
733,2019,Colorado,328,8228.96,Vegetative (6(A)(iii))
734,2019,Georgia,328,12208.83,Vegetative (6(A)(iii))
735,2019,Illinois,328,650.29,Vegetative (6(A)(iii))
736,2019,Iowa,328,960.79,Vegetative (6(A)(iii))
737,2019,Kansas,328,1088.69,Vegetative (6(A)(iii))
738,2019,Louisiana,328,3242.53,Vegetative (6(A)(iii))
739,2019,Minnesota,328,1007.7,Vegetative (6(A)(iii))
740,2019,Missouri,328,311.63,Vegetative (6(A)(iii))
741,2019,Montana,328,3388.2,Vegetative (6(A)(iii))
742,2019,Nebraska,328,13031.55,Vegetative (6(A)(iii))
743,2019,New Mexico,328,56.82,Vegetative (6(A)(iii))
744,2019,North Dakota,328,12219.56,Vegetative (6(A)(iii))
745,2019,Oklahoma,328,2461.35,Vegetative (6(A)(iii))
746,2019,Oregon,328,414.05,Vegetative (6(A)(iii))
747,2019,Pennsylvania,328,154.64,Vegetative (6(A)(iii))
748,2019,South Dakota,328,31250.42,Vegetative (6(A)(iii))
749,2019,Texas,328,2809.09,Vegetative (6(A)(iii))
750,2019,Utah,328,5.4,Vegetative (6(A)(iii))
751,2019,Washington,328,1871.74,Vegetative (6(A)(iii))
752,2019,Wisconsin,328,156.7,Vegetative (6(A)(iii))
753,2019,Puerto Rico,328,3.15,Vegetative (6(A)(iii))
754,2019,Nebraska,328,62.35,Vegetative (6(A)(iii))
755,2019,Oklahoma,328,709.29,Vegetative (6(A)(iii))
756,2018,Georgia,328,2799.6,Vegetative (6(A)(iii))
757,2018,Iowa,328,6.03,Vegetative (6(A)(iii))
758,2018,Kansas,328,986.72,Vegetative (6(A)(iii))
759,2018,Montana,328,1152.0,Vegetative (6(A)(iii))
760,2018,Nebraska,328,4142.67,Vegetative (6(A)(iii))
761,2018,New Mexico,328,56.82,Vegetative (6(A)(iii))
762,2018,Oregon,328,97.34,Vegetative (6(A)(iii))
763,2018,South Carolina,328,122.0,Vegetative (6(A)(iii))
764,2018,South Dakota,328,12905.91,Vegetative (6(A)(iii))
765,2018,Wisconsin,328,143.72,Vegetative (6(A)(iii))
766,2020,Arkansas,328,674.2,Vegetative (6(A)(iii))
767,2020,Colorado,328,14916.8,Vegetative (6(A)(iii))
768,2020,Georgia,328,17414.71,Vegetative (6(A)(iii))
769,2020,Illinois,328,9612.77,Vegetative (6(A)(iii))
770,2020,Iowa,328,479.88,Vegetative (6(A)(iii))
771,2020,Kansas,328,5173.22,Vegetative (6(A)(iii))
772,2020,Kentucky,328,7.06,Vegetative (6(A)(iii))
773,2020,Louisiana,328,13221.9,Vegetative (6(A)(iii))
774,2020,Minnesota,328,1016.6,Vegetative (6(A)(iii))
775,2020,Mississippi,328,4826.98,Vegetative (6(A)(iii))
776,2020,Missouri,328,1979.76,Vegetative (6(A)(iii))
777,2020,Montana,328,8295.64,Vegetative (6(A)(iii))
778,2020,Nebraska,328,32200.8,Vegetative (6(A)(iii))
779,2020,New Mexico,328,44.0,Vegetative (6(A)(iii))
780,2020,North Dakota,328,36116.81,Vegetative (6(A)(iii))
781,2020,Oklahoma,328,2691.69,Vegetative (6(A)(iii))
782,2020,Oregon,328,180.26,Vegetative (6(A)(iii))
783,2020,Pennsylvania,328,20.1,Vegetative (6(A)(iii))
784,2020,South Carolina,328,91.5,Vegetative (6(A)(iii))
785,2020,South Dakota,328,57236.88,Vegetative (6(A)(iii))
786,2020,Tennessee,328,237.82,Vegetative (6(A)(iii))
787,2020,Texas,328,2996.46,Vegetative (6(A)(iii))
788,2020,Washington,328,4526.33,Vegetative (6(A)(iii))
789,2020,Wisconsin,328,205.1,Vegetative (6(A)(iii))
790,2020,Colorado,328,4117.9,Vegetative (6(A)(iii))
791,2020,Georgia,328,10152.26,Vegetative (6(A)(iii))
792,2020,Illinois,328,1936.17,Vegetative (6(A)(iii))
793,2020,Iowa,328,14.76,Vegetative (6(A)(iii))
794,2020,Louisiana,328,829.62,Vegetative (6(A)(iii))
795,2020,Massachusetts,328,22.59,Vegetative (6(A)(iii))
796,2020,Mississippi,328,7668.66,Vegetative (6(A)(iii))
797,2020,Montana,328,1165.3,Vegetative (6(A)(iii))
798,2020,Nebraska,328,9689.9,Vegetative (6(A)(iii))
799,2020,Oregon,328,1006.27,Vegetative (6(A)(iii))
800,2020,South Carolina,328,222.3,Vegetative (6(A)(iii))
801,2020,South Dakota,328,1230.74,Vegetative (6(A)(iii))
802,2020,Tennessee,328,52.8,Vegetative (6(A)(iii))
803,2020,Virginia,328,1145.46,Vegetative (6(A)(iii))
804,2020,Wisconsin,328,156.77,Vegetative (6(A)(iii))
805,2021,Colorado,328,1519.73,Vegetative (6(A)(iii))
806,2021,Georgia,328,15526.67,Vegetative (6(A)(iii))
807,2021,Illinois,328,5081.37,Vegetative (6(A)(iii))
808,2021,Iowa,328,384.65,Vegetative (6(A)(iii))
809,2021,Kansas,328,5804.27,Vegetative (6(A)(iii))
810,2021,Louisiana,328,12535.9,Vegetative (6(A)(iii))
811,2021,Minnesota,328,875.03,Vegetative (6(A)(iii))
812,2021,Mississippi,328,2243.65,Vegetative (6(A)(iii))
813,2021,Missouri,328,1963.56,Vegetative (6(A)(iii))
814,2021,Montana,328,5106.48,Vegetative (6(A)(iii))
815,2021,Nebraska,328,1895.39,Vegetative (6(A)(iii))
816,2021,New Mexico,328,201.64,Vegetative (6(A)(iii))
817,2021,North Dakota,328,25970.89,Vegetative (6(A)(iii))
818,2021,Ohio,328,25.8,Vegetative (6(A)(iii))
819,2021,Oklahoma,328,1474.2,Vegetative (6(A)(iii))
820,2021,South Dakota,328,62468.79,Vegetative (6(A)(iii))
821,2021,Texas,328,2709.46,Vegetative (6(A)(iii))
